ngram,company,value
plugged_time,Heather Gray Fabric ,2
plugged_trying,White,1
plugged_tv,Configuration: Fire TV Stick,1
plugged_unit,Configuration: Fire TV Stick,1
plugged_unlike,Black  Plus,1
plugged_wall,Configuration: Fire TV Stick,1
plugged_whole,Black,1
plugged_work,Black  Plus,1
plugged_work,Configuration: Fire TV Stick,1
plugged_work,White  Plus,1
plugged_would,Charcoal Fabric ,2
plughas_able,Black  Spot,1
plugin_wall,Charcoal Fabric ,2
plugins_alex,Black  Spot,1
plus_able,Black  Plus,1
plus_alone,White  Plus,1
plus_already,Black  Show,1
plus_also,Black  Show,1
plus_amazon,White  Plus,1
plus_best,White  Plus,1
plus_better,Black,1
plus_bought,Black,1
plus_buildin,Black  Plus,1
plus_built,Black  Plus,3
plus_builtin,Black  Plus,1
plus_builtin,White  Plus,1
plus_connect,White  Plus,1
plus_control,Black  Plus,1
plus_cousin,White  Plus,1
plus_decide,Black  Plus,1
plus_dims,White  Spot,1
plus_doe,White  Plus,1
plus_drawback,Black  Plus,1
plus_easy,Black  Plus,1
plus_easy,White  Plus,1
plus_echo,Black  Dot,2
plus_echo,Black  Plus,1
plus_echo,Charcoal Fabric ,2
plus_echo,White  Plus,1
plus_error,Black  Plus,1
plus_everything,Black  Plus,1
plus_fire,Configuration: Fire TV Stick,1
plus_found,Black  Plus,1
plus_fun,Black,1
plus_fun,Black  Plus,1
plus_fun,White  Plus,1
plus_get,White  Spot,1
plus_going,Black  Spot,1
plus_great,Black  Plus,3
plus_great,White  Show,1
plus_great,White  Spot,1
plus_guess,Black  Plus,1
plus_ha,Black,1
plus_ha,Black  Plus,4
plus_ha,White  Plus,2
plus_happy,Black  Plus,1
plus_havent,Black  Plus,1
plus_hub,Black  Plus,3
plus_hub,White  Plus,1
plus_ill,Black  Plus,1
plus_instruction,White  Spot,1
plus_internet,Black  Plus,1
plus_invest,Black  Plus,1
plus_its,Charcoal Fabric ,2
plus_im,Black  Plus,1
plus_kitchen,Black  Spot,1
plus_let,Black  Plus,1
plus_light,Black  Plus,1
plus_like,Black  Plus,1
plus_mainly,Black  Plus,1
plus_much,Black  Plus,1
plus_much,White  Spot,1
plus_music,Charcoal Fabric ,2
plus_new,Black  Spot,1
plus_notifies,Black  Plus,1
plus_one,Black  Plus,1
plus_one,Black  Spot,1
plus_one,White  Spot,1
plus_priced,Black  Plus,1
plus_prime,Black  Plus,1
plus_process,Black  Plus,1
plus_purchasing,Black  Plus,1
plus_reason,Black  Plus,1
plus_regular,Black  Plus,1
plus_requires,Black  Plus,1
plus_setting,Black  Dot,2
plus_silly,Black  Plus,1
plus_specifically,White  Plus,1
plus_straight,Black  Plus,1
plus_take,Black  Dot,2
plus_think,Black  Plus,1
plus_time,Black  Plus,1
plus_top,White  Plus,1
plus_turn,Black  Plus,1
plus_unit,White  Plus,1
plus_use,White  Plus,1
plus_used,Configuration: Fire TV Stick,1
plus_used,White  Plus,1
plus_via,Black  Plus,1
plus_wa,Black  Plus,2
plus_wa,White  Plus,1
plus_wanted,Black  Plus,1
plus_wonderful,Black  Plus,1
plus_work,White  Plus,1
plus_would,White  Plus,1
plusminus_button,Sandstone Fabric ,2
pluto_tv,Configuration: Fire TV Stick,1
pod_go,Charcoal Fabric ,2
podcast_get,Black  Spot,1
podcasts_anypod,Charcoal Fabric ,2
podcasts_etc,Black,1
podcasts_like,Black  Dot,2
podcasts_like,Black  Spot,1
podcasts_radio,Charcoal Fabric ,2
podcasts_sadly,Black  Spot,1
podcasts_though,Black  Spot,1
point_cant,Configuration: Fire TV Stick,1
point_feel,Black  Plus,1
point_found,White  Plus,1
point_hadnt,Black  Spot,1
point_hub,White  Plus,1
point_instead,Black  Plus,1
point_must,Black  Spot,1
point_noticed,Black  Plus,1
point_wa,Black  Plus,1
point_worth,Black  Spot,1
pointed_hub,Black  Plus,1
pointless_asking,Black  Show,1
pointless_pay,Black  Dot,2
pointlessi_still,Black  Plus,1
politics_etc,White  Plus,1
politics_yet,Sandstone Fabric ,2
pool_good,Heather Gray Fabric ,2
pool_worry,Charcoal Fabric ,2
poor_listen,Black,1
poor_marginal,Black,1
poor_quality,Black,1
poor_quality,Black  Show,1
poor_receiving,Black,1
poor_review,Black  Spot,1
pop_onme,White  Show,1
pop_yes,Black  Spot,1
porch_work,Black  Spot,1
porchthe_package,Black  Plus,1
port_connect,Black  Dot,2
port_instead,Sandstone Fabric ,2
port_tv,Configuration: Fire TV Stick,1
portable_bluetooth,Black  Dot,2
portable_echo,Black  Plus,1
portable_looking,Black  Plus,1
portable_speaker,Black,1
portion_house,Black,1
posed_question,Black  Plus,1
positive_experience,Black  Spot,1
positive_great,Black  Spot,1
possibility_havent,Charcoal Fabric ,2
possibility_see,Black  Spot,1
possible_highly,Black  Plus,1
possible_lifetime,White  Plus,1
possible_moment,Black  Show,1
possible_way,White  Spot,1
possible_without,Black,1
possibly_bass,White  Plus,1
possibly_issue,Black  Spot,1
post_malone,White  Show,1
post_newest,Configuration: Fire TV Stick,1
poster_child,Black  Plus,1
poster_despite,Black  Dot,2
potential_control,Heather Gray Fabric ,2
potential_device,Black  Plus,1
potential_digital,White  Show,1
potential_even,Black  Spot,1
potential_fee,Black  Plus,1
potential_given,Black  Show,1
potential_locked,Black  Show,1
potential_movie,Black  Show,1
potential_really,Black  Show,1
pound_form,Black  Plus,1
pound_said,Black  Plus,1
power_adapter,White,1
power_cable,Configuration: Fire TV Stick,1
power_coming,Configuration: Fire TV Stick,1
power_cord,Black  Spot,1
power_cord,Configuration: Fire TV Stick,1
power_cord,White  Show,1
power_echo,Black  Plus,1
power_go,Configuration: Fire TV Stick,1
power_looked,Black,1
power_plug,Black  Plus,1
power_source,Black,1
power_source,Configuration: Fire TV Stick,2
power_source,White  Plus,1
power_strip,Heather Gray Fabric ,2
powercord_seems,White  Show,1
powercord_white,White  Show,1
powerful_little,Configuration: Fire TV Stick,1
powerful_lot,Black  Show,1
powerful_speaker,Black  Dot,2
powerful_tall,White  Show,1
practical_aspectsa,White  Plus,1
practical_busy,Black  Plus,1
practical_echo,Black  Dot,2
practically_top,White  Spot,1
practically_turn,Configuration: Fire TV Stick,1
practicalthan_using,White  Show,1
pray_next,Black  Plus,1
preciously_purchase,Black,1
precise_alone,Black  Plus,1
precise_video,Black  Spot,1
prefer_cordless,Black,1
prefer_spotify,White  Dot,2
prefer_tap,White  Spot,1
prefer_volume,White,1
preference_language,Black  Show,1
preferred_dot,Black  Spot,1
premium_content,Configuration: Fire TV Stick,1
premium_echo,Black  Plus,1
premium_im,Black  Spot,1
premium_spotify,Black,1
premium_spotify,Heather Gray Fabric ,2
prepare_grocery,Sandstone Fabric ,2
preparing_cook,Black  Show,1
present_alexa,Black  Show,1
present_echo,Black,1
present_found,Black  Spot,1
present_hadnt,White  Show,1
present_love,White  Spot,1
present_script,White  Show,1
preset_alarm,Black  Spot,1
preset_color,Black  Plus,1
press_time,Charcoal Fabric ,2
press_volume,Black  Plus,1
presumably_due,Black  Dot,2
pretty_amazing,Configuration: Fire TV Stick,1
pretty_awesome,Black  Spot,1
pretty_basic,Black  Dot,2
pretty_cool,Black  Dot,2
pretty_cool,Black  Plus,1
pretty_cool,Black  Spot,1
pretty_cool,Charcoal Fabric ,2
pretty_cool,Configuration: Fire TV Stick,1
pretty_cool,White  Plus,1
pretty_creepy,Black  Spot,1
pretty_disappointed,Black  Spot,1
pretty_dumb,White  Show,1
pretty_easy,Black,1
pretty_easy,Heather Gray Fabric ,2
pretty_expensive,Black  Plus,1
pretty_finicky,Black,1
pretty_frustrating,Black  Spot,1
pretty_fun,Black  Dot,4
pretty_goo,Charcoal Fabric ,2
pretty_good,Black  Plus,1
pretty_good,Charcoal Fabric ,2
pretty_good,Heather Gray Fabric ,2
pretty_good,Sandstone Fabric ,2
pretty_good,White  Dot,2
pretty_happy,Black  Spot,1
pretty_important,Black  Spot,1
pretty_irritating,Black,1
pretty_loud,Black  Plus,1
pretty_loud,Black  Show,1
pretty_low,Black  Dot,2
pretty_much,Black  Spot,2
pretty_much,Charcoal Fabric ,2
pretty_much,Configuration: Fire TV Stick,1
pretty_much,White  Plus,1
pretty_much,White  Spot,1
pretty_pretty,Sandstone Fabric ,2
pretty_spectacular,Black  Show,1
pretty_terrible,White,1
pretty_useless,Black  Show,1
pretty_well,Black  Show,1
pretty_well,Black  Spot,1
pretty_well,White  Dot,2
prevent_heard,Black,1
prevents_playing,Charcoal Fabric ,2
preview_movie,White  Show,1
previous_expectation,Black  Show,1
previous_experience,Black  Show,1
previous_fire,Configuration: Fire TV Stick,1
previous_non,White,1
previous_round,Sandstone Fabric ,2
previous_version,Black  Show,1
previously_bought,Black  Spot,1
previously_try,Configuration: Fire TV Stick,1
previously_used,Configuration: Fire TV Stick,1
previously_worked,Black  Show,1
price_able,Configuration: Fire TV Stick,1
price_alexa,Black  Show,1
price_amazon,Black  Dot,2
price_amazon,White  Dot,2
price_amazon,White  Plus,1
price_bulb,Black  Plus,1
price_cannot,Black,1
price_come,Black  Spot,1
price_could,White,1
price_couldnt,Black  Show,1
price_device,Black  Show,1
price_device,Configuration: Fire TV Stick,1
price_difference,Black  Show,1
price_dont,Black  Spot,1
price_dot,Black,1
price_dropped,Black  Show,1
price_dropping,Black  Dot,2
price_echo,Black  Plus,1
price_essentially,Black,1
price_extend,Black,1
price_extra,White  Plus,1
price_fast,Configuration: Fire TV Stick,1
price_gadget,Black,1
price_got,White,1
price_great,Black,1
price_great,Configuration: Fire TV Stick,1
price_great,White,1
price_hub,White  Plus,1
price_international,Black  Show,1
price_item,Black,1
price_light,Black  Plus,1
price_love,Black,1
price_love,White  Dot,2
price_might,Configuration: Fire TV Stick,1
price_paid,Black  Dot,4
price_part,Black  Show,1
price_pay,White  Plus,1
price_pleased,Black  Show,1
price_prime,Black  Show,1
price_prime,Heather Gray Fabric ,2
price_product,Black,1
price_product,Black  Dot,2
price_prompt,Black,1
price_reduced,Black  Plus,1
price_refurbished,Black,1
price_research,Black,1
price_right,Black  Spot,1
price_right,Configuration: Fire TV Stick,1
price_sale,Charcoal Fabric ,2
price_skill,Black  Show,1
price_speaker,Sandstone Fabric ,2
price_still,White  Spot,1
price_though,White  Show,1
price_took,Black  Plus,1
price_wa,Black,1
price_wa,Black  Dot,2
price_wa,Black  Show,1
price_wa,Charcoal Fabric ,2
price_went,Black,1
price_work,Black  Dot,2
price_work,White,1
price_would,Black  Show,1
priced_lower,Black  Plus,1
priced_pair,Black  Show,1
pricey_purchased,Black  Spot,1
pricing_wa,Black  Show,1
primarily_kitchen,Black  Show,1
primarily_listening,Black  Plus,1
primarily_music,Black  Dot,2
primarily_music,Charcoal Fabric ,2
primarily_play,Charcoal Fabric ,2
primarily_purpose,Black  Spot,1
primary_interface,Black  Show,1
primary_motivation,Heather Gray Fabric ,2
prime_account,Charcoal Fabric ,2
prime_addict,Heather Gray Fabric ,2
prime_better,White  Spot,1
prime_buy,Charcoal Fabric ,2
prime_day,Black  Dot,14
prime_day,Black  Plus,11
prime_day,Black  Show,9
prime_day,Black  Spot,15
prime_day,Charcoal Fabric ,15
prime_day,Configuration: Fire TV Stick,7
prime_day,Heather Gray Fabric ,4
prime_day,White  Dot,2
prime_day,White  Plus,6
prime_day,White  Show,4
prime_day,White  Spot,2
prime_dayused,Black  Dot,2
prime_deal,Black,1
prime_doesnt,Configuration: Fire TV Stick,1
prime_family,Black  Dot,2
prime_family,Black  Plus,1
prime_first,Configuration: Fire TV Stick,1
prime_free,Black  Dot,2
prime_friday,Black  Show,1
prime_lapsed,Sandstone Fabric ,2
prime_lot,Black  Spot,1
prime_lower,White  Plus,1
prime_many,Black  Plus,1
prime_member,Black  Spot,1
prime_membership,Black  Plus,1
prime_membership,Black  Show,1
prime_music,Black  Dot,6
prime_music,Black  Show,1
prime_music,Black  Spot,2
prime_music,Charcoal Fabric ,4
prime_musicid,Black  Show,1
prime_netflix,Configuration: Fire TV Stick,2
prime_playlistswhats,Black  Spot,1
prime_premium,Heather Gray Fabric ,2
prime_prime,Black  Spot,1
prime_quick,Configuration: Fire TV Stick,1
prime_ring,Black  Show,1
prime_sale,Configuration: Fire TV Stick,1
prime_setup,Charcoal Fabric ,2
prime_show,Black  Spot,1
prime_show,Configuration: Fire TV Stick,1
prime_show,White  Spot,1
prime_small,Black  Dot,2
prime_subscriber,White  Spot,1
prime_time,Black  Plus,1
prime_tv,Black  Show,1
prime_video,Black  Plus,1
prime_video,Black  Show,2
prime_video,Configuration: Fire TV Stick,3
prime_video,White  Show,2
prime_video,White  Spot,1
prime_want,Charcoal Fabric ,2
prime_wifi,Configuration: Fire TV Stick,1
prime_without,Configuration: Fire TV Stick,1
prime_would,Black  Show,1
primeday_sale,Black  Show,1
print_ha,Black  Plus,1
print_know,White  Spot,1
print_wonderful,White  Show,1
prior_came,White,1
prior_command,Sandstone Fabric ,2
prior_one,Black,1
prior_prime,White  Show,1
privacy_conscious,White  Spot,1
privacy_cover,Black  Spot,1
privacy_invasion,Black  Spot,1
privacy_its,White  Show,1
privacy_slide,Black  Spot,1
prize_coursealexa,Charcoal Fabric ,2
pro_plenty,Black  Plus,1
pro_video,Black  Spot,1
pro_work,Black  Show,1
probably_around,Black  Show,1
probably_bunch,Black  Show,1
probably_buy,Black,1
probably_buy,Black  Spot,1
probably_enjoy,Black,1
probably_every,Black  Plus,1
probably_grab,Black  Spot,1
probably_internet,Black  Dot,2
probably_internet,Configuration: Fire TV Stick,1
probably_list,Black  Plus,1
probably_lot,Charcoal Fabric ,2
probably_never,Black,1
probably_never,Black  Show,1
probably_sending,Black  Plus,1
probably_small,Configuration: Fire TV Stick,1
probably_still,White  Spot,1
probably_switch,Configuration: Fire TV Stick,1
probably_upgrade,Black,1
probably_using,White  Dot,2
probably_wanted,Black  Dot,2
probably_wont,Black  Show,1
probably_wouldnt,Black  Spot,1
problem_able,Black  Plus,1
problem_advertise,White  Spot,1
problem_annoying,Configuration: Fire TV Stick,1
problem_box,White,1
problem_caused,Black  Show,1
problem_concern,Black  Dot,2
problem_connecting,Black  Plus,1
problem_connection,Black,1
problem_day,Charcoal Fabric ,2
problem_device,Black  Show,2
problem_device,Configuration: Fire TV Stick,1
problem_displaying,White  Spot,1
problem_download,Configuration: Fire TV Stick,1
problem_echo,Black  Show,1
problem_echo,White  Plus,1
problem_even,Black  Dot,2
problem_even,Black  Plus,1
problem_everything,Black  Plus,1
problem_getting,Black  Dot,2
problem_give,Oak Finish ,2
problem_ha,Black  Dot,2
problem_hassel,Black  Plus,1
problem_hearing,Black,2
problem_internet,Black  Plus,1
problem_item,Black,1
problem_loosing,Black  Dot,2
problem_need,Configuration: Fire TV Stick,1
problem_neither,Black  Show,1
problem_new,Black,1
problem_new,Black  Show,1
problem_operator,Black  Plus,1
problem_persist,Black,1
problem_really,Black  Dot,2
problem_refurbished,Black,1
problem_refurbished,White,1
problem_reoccurring,Black  Spot,1
problem_requires,Black  Show,1
problem_since,Black  Dot,2
problem_slow,White  Show,1
problem_smart,Black  Plus,1
problem_speaker,Black  Dot,2
problem_speaker,Black  Spot,1
problem_switched,Black,1
problem_talking,Black  Spot,1
problem_theres,Black  Show,1
problem_unwitty,Black  Spot,1
problem_used,Black  Plus,1
problem_wasnt,Black  Plus,1
problem_whatsoever,Black  Plus,1
problem_whatsoever,White,1
problem_within,Black  Plus,1
problem_work,Black  Dot,2
problemi_got,Black  Plus,1
process_every,White  Show,1
process_learning,White  Plus,1
process_love,Charcoal Fabric ,2
process_making,Black  Plus,1
process_request,Black  Plus,1
process_solved,White,1
process_still,Black,1
process_stop,Black  Show,1
process_title,Configuration: Fire TV Stick,1
process_upgrading,White  Plus,1
product_absolutely,White  Spot,1
product_alarm,White  Spot,1
product_alexa,Configuration: Fire TV Stick,1
product_along,Black  Plus,1
product_also,White  Spot,1
product_always,Black  Dot,2
product_amazing,Black  Plus,1
product_amazing,Black  Show,1
product_amazon,Black,1
product_amazon,Black  Plus,1
product_attractive,Black  Spot,1
product_back,Black  Plus,1
product_beautifully,White  Spot,1
product_bit,Configuration: Fire TV Stick,1
product_bought,Black  Plus,1
product_bought,Black  Spot,1
product_bought,Configuration: Fire TV Stick,1
product_bought,White  Spot,1
product_buy,Black  Spot,1
product_capable,Black,1
product_complete,White  Spot,1
product_computer,White  Show,1
product_continue,Black,1
product_control,Charcoal Fabric ,2
product_currently,White  Spot,1
product_defective,Black  Plus,1
product_design,White  Spot,1
product_detail,Heather Gray Fabric ,2
product_device,Black  Plus,1
product_disappointed,Black  Spot,1
product_dislike,White  Dot,2
product_doe,Black  Plus,1
product_dont,Black  Spot,1
product_easily,Black  Plus,1
product_easy,Black  Dot,2
product_easy,Black  Plus,1
product_easy,Configuration: Fire TV Stick,2
product_easy,Heather Gray Fabric ,2
product_easy,White  Dot,2
product_enjoyment,Charcoal Fabric ,2
product_even,Black  Plus,1
product_even,White  Show,1
product_excellent,Charcoal Fabric ,2
product_except,Charcoal Fabric ,2
product_except,White  Spot,1
product_expected,Configuration: Fire TV Stick,1
product_fact,Configuration: Fire TV Stick,1
product_far,Black  Dot,2
product_fast,Black,1
product_fast,Black  Plus,1
product_fast,Charcoal Fabric ,2
product_fault,Black,1
product_fire,Configuration: Fire TV Stick,1
product_force,Black  Spot,1
product_form,Black,1
product_fun,Black  Dot,2
product_gift,Black  Dot,2
product_glitch,Black  Spot,1
product_gone,Black  Plus,1
product_good,Black  Plus,1
product_good,Black  Show,1
product_great,Black,1
product_great,Black  Dot,2
product_great,Black  Show,1
product_great,Charcoal Fabric ,2
product_great,Oak Finish ,2
product_ha,Black  Dot,2
product_ha,Black  Plus,1
product_ha,White  Spot,1
product_havent,Black  Plus,1
product_highly,Black  Spot,1
product_highly,Configuration: Fire TV Stick,1
product_home,Charcoal Fabric ,2
product_hoping,Black  Show,1
product_however,Configuration: Fire TV Stick,1
product_idea,White  Show,1
product_instead,Black  Plus,1
product_intelligent,Black  Show,1
product_know,White  Show,1
product_le,White,1
product_life,Configuration: Fire TV Stick,1
product_like,Black  Plus,1
product_like,Black  Show,2
product_like,Black  Spot,1
product_line,Black  Show,1
product_listen,Configuration: Fire TV Stick,1
product_little,Black,1
product_look,Black  Spot,1
product_love,Black  Dot,2
product_love,Black  Plus,2
product_love,Black  Show,1
product_love,Configuration: Fire TV Stick,1
product_many,Black  Plus,2
product_many,Configuration: Fire TV Stick,1
product_mint,Black,1
product_multi,Charcoal Fabric ,2
product_music,Black  Dot,2
product_name,Black  Plus,1
product_need,Black  Spot,1
product_need,White  Plus,1
product_nice,Black  Dot,2
product_nice,Charcoal Fabric ,2
product_offer,Black  Show,1
product_perfect,Black,1
product_phone,Black  Spot,1
product_price,Black  Dot,2
product_price,Black  Spot,1
product_prime,Black  Plus,1
product_prime,Black  Spot,1
product_process,White  Show,1
product_purchased,Black  Show,1
product_rechargeable,Charcoal Fabric ,2
product_recommend,Black  Plus,1
